image_path,description,label,label_idx
dataset\test\images\7f11ba2d-0894-4240-9d41-b0e131d8e711___JR_FrgE_S-2731_90deg_JPG.rf.72855f9d4fbba004a9a313c1ce07f133.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\test\images\7f2933ec-8a70-453c-8e5f-4eb9d25eac6c___RS_LB-3917-_JPG.rf.764f9665d1de72b8a11a6f0b1dce33d4.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\test\images\86ccf889-8755-4331-a520-d31f49eb06a7___JR_FrgE_S-8711_90deg_JPG.rf.af134aa372566ded081b1202f3e35279.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\test\images\9eaff91a-1260-4d17-844d-65ab1ee09752___JR_FrgE_S-2736_270deg_JPG.rf.e072d208ea3dccf375ce55b9a2327d2b.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\test\images\cc0d5a51-bb90-421f-9e0a-f74fc323dcf6___JR_FrgE_S-8717_new30degFlipLR_JPG.rf.d64b97e91cb7e419980c15d756dc8e51.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\test\images\d22325cf-3a6a-4dc8-8ddb-a4e1a8817d8b___JR_FrgE_S-3090_new30degFlipLR_JPG.rf.2ef08f49495cff948c21d4cb18e8abbb.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\test\images\d3355b6d-0a25-42b5-afb7-60b3471f9be7___JR_FrgE_S-2878_90deg_JPG.rf.477eaec7ff01658b6b35fcd4c032a983.jpg,"Мягкие, увядающие участки вокруг тёмных пятен",black_rot,2
dataset\test\images\d40e4a34-1c9a-4971-acce-bb6ce2e14208___JR_FrgE_S-8654_90deg_JPG.rf.29fbe2d29c88f6bd589aef837aca1330.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\test\images\d65349b4-80ff-474e-a48e-bf8fa597d880___JR_FrgE_S-8775_new30degFlipLR_JPG.rf.d7f6072c034745f7a2f76f6179d72aea.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\test\images\db1600c7-f9dc-45a4-9e01-223b67ebef83___JR_FrgE_S-8703_JPG.rf.36af25a4bbdad3b78600e38006cf9b4d.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\test\images\e0cafae6-9957-4f28-8a9f-70fae53d289d___JR_FrgE_S-2813_90deg_JPG.rf.5ee7143a01aade9d6bbb7a3aad1e30d7.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\test\images\e3eead59-f821-41dd-9794-ba3ad35c71c7___JR_FrgE_S-2937_JPG.rf.6cb5a7ec4a68ca61c2fec8262317c37c.jpg,"Жилки листа с изменённым цветом, сопровождаемые пятнами",black_rot,2
dataset\test\images\e54ced2f-6766-41f4-99d5-87ffc2a81cbc___JR_FrgE_S-8694_new30degFlipLR_JPG.rf.0979f36a74a57fc7ced9fbbf0f056d54.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\test\images\e741c2b4-3b28-4b2c-9664-cb43ba040592___JR_FrgE_S-8610_JPG.rf.006ed4c8c4d6db53199b50a3a5a3e8e2.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\test\images\e749122f-0dcc-4613-87a9-5347a51a7b58___RS_LB-4409_180deg_JPG.rf.cdfd047e3bc2bd7687f76b0dbe5c58a7.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\test\images\e7cca27e-405c-4b21-9e61-f0c3ca6ee1c4___JR_FrgE_S-2977_90deg_JPG.rf.c886508930fbb338c789987034946cd8.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\test\images\e956f107-ce57-4996-82a1-2336be5943c0___JR_FrgE_S-8704_JPG.rf.16563235b7e4b972c3167ef4ed5fb52a.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\test\images\e9d9e0f2-331e-4bf5-90cf-a45c2a93dfea___JR_FrgE_S-2946_90deg_JPG.rf.d5276daae7341271e3327144c8492e10.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\test\images\eb2bd15b-a92b-4302-98a1-bbc13a0f95bb___RS_LB-2671_180deg_JPG.rf.29e781198983a81edfe1b0296d9e7d59.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\test\images\eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB-4450_180deg_JPG.rf.f7f33b89a6c5db39744ffd9d4d06525b.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\test\images\ec53a246-df50-44c1-a87c-c8296f25f20c___RS_LB-4717_flipTB_JPG.rf.7dcf75e68eb976487b82e86848671a04.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\test\images\ecfc161f-11f6-449f-80c1-1b0254f5179a___RS_LB-4279_180deg_JPG.rf.7a800e23a18e13997af95448b4753146.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\test\images\ed2d2803-3b9b-4c3c-ab8a-9aea2bf76ffd___RS_LB-5190_180deg_JPG.rf.d0dcde5002b45d38eacf06c2fe83acad.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\test\images\ee1e965f-2bee-4a7a-8356-1118c9e41cd3___RS_LB-4120_JPG.rf.e72c59bc64ac86892bab14c3d14349b4.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\test\images\ee5b8f3c-3afe-45d9-b0ad-8aefc9dc914b___JR_FrgE_S-2987_JPG.rf.b0b9b9568454c0f0e23f1dcf28151dd2.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\test\images\ee7a3b7f-0bda-47e7-b211-734166bb6973___JR_FrgE_S-3030_JPG.rf.7cfc5a90062d19d0e7ed5cd6aed7a2c9.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\test\images\ee978e42-d36d-4bba-b0ac-fcc0eefaacd3___JR_FrgE_S-8665_JPG.rf.f1644601055243b0f6fd96f50407d576.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\test\images\ef48ec23-0655-43d7-9475-8e73086033a2___RS_LB-5219_180deg_JPG.rf.d79356baad0169c56f1f33a1b986248e.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\test\images\ef49abc4-4b8e-4438-88a9-b3acfdb52014___RS_LB-2623_flipTB_JPG.rf.5ad6b216e0f8e828b0178276355ce512.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\test\images\eff6da40-2404-4b50-a773-ac0d311559a9___JR_FrgE_S-8666_JPG.rf.58f6ebbf563637594945db0e5b9d7910.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\test\images\f0194580-8ee6-4149-a63d-7935bc29c09e___RS_HL-7761_flipTB_JPG.rf.1422bf4009a247e7d98b72a567879fbf.jpg,листья без пятен и налета,healthy,3
dataset\test\images\f079c46a-6614-45ac-8ab6-187d126609e5___JR_FrgE_S-2767_JPG.rf.d28a777293498bfa5c0c13f211ca7fb9.jpg,"Чёрные отметины, распространяющиеся по листу",black_rot,2
dataset\test\images\f07f6548-70d6-4f8c-81e6-d8193c19061b___RS_LB-4984_flipTB_JPG.rf.e894930ecd74dee9270eb65d8c4073cc.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\test\images\f083d357-23f8-45e6-9fac-87e5d0ab9cac___RS_LB-3317_JPG.rf.e300451b2b208a5a9229b6832ea21fbe.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\test\images\f0919147-209f-4a73-be01-42a5f160d51b___JR_FrgE_S-3056_90deg_JPG.rf.b6905dc94304a98e7c95e2f7a0ba756e.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\test\images\f1764cd0-d391-4214-93db-20299d62e853___RS_LB-3012_JPG.rf.4e1cd25551dcc13a166d74ca861e9eb5.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\test\images\f1844803-f6fb-4cfb-851e-b9095fb40c9e___JR_FrgE_S-2898_JPG.rf.0d40fac3a1cd18de97f2475b0493dedb.jpg,Листья с пожелтевшими краями и чёрными пятнами,black_rot,2
dataset\test\images\f1931320-4177-4453-93fd-3decee538b51___JR_FrgE_S-8707_270deg_JPG.rf.638b321cb4727a370774b07502585749.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\test\images\f1a2b03a-d724-4f81-a8d7-d7f38f26ea29___RS_LB-3039_flipTB_JPG.rf.b24702f07cf686398b1519fc40747eed.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\test\images\f2676f08-798e-4291-8aa2-0655ca54cb07___RS_LB-4292_180deg_JPG.rf.024f40700a95f0ea7498a97b88deaf90.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\test\images\f2904228-2cc6-4c6c-a2b5-6951a6f3535e___RS_HL-6254_flipTB_JPG.rf.9a5b6cc079aea02ae991cd7b7b85ddfb.jpg,равномерный зеленый цвет листа,healthy,3
dataset\test\images\f3113ef9-20d8-4c82-9bff-66fe60e41065___RS_HL-7790_JPG.rf.6ab599b06f29e512be15bb8b01913131.jpg,листья без пятен и налета,healthy,3
dataset\test\images\f3676c6a-f226-4bc7-b3d4-c9537de075f4___RS_HL-7963_flipTB_JPG.rf.b8c1157a12b04d9d4c6ae925cfa45add.jpg,листья без признаков болезни,healthy,3
dataset\test\images\f37f6160-4f5b-447f-b497-cc6eb7662e3b___RS_LB-4951_flipTB_JPG.rf.53d1bed65d368ac8076410a1567ea102.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\test\images\f3ff804e-bca4-4a23-9af9-1f5b8c5c9980___JR_FrgE_S-3053_JPG.rf.825c13364a00f83c99300f12159ec10e.jpg,Размягчение тканей листа в зонах поражения,black_rot,2
dataset\test\images\f48444af-ad93-4fc9-b5d0-78c650987e9b___Rutg__Bact_S-1598_JPG.rf.57acfd0d706699120b554654ef8ef18b.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\test\images\f4f0b458-01c4-48ad-a600-fe3e7fb47b36___JR_FrgE_S-8730_JPG.rf.ec64221648c332eea94d8bc85a13d787.jpg,Жёлтая кайма вокруг тёмных поражённых участков,black_rot,2
dataset\test\images\f528b00d-99a6-41db-8d96-9eed58b519c1___RS_LB-4544_flipTB_JPG.rf.e375317b4b1d7a1659ba8f6cc9b27662.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\test\images\f62c0408-af09-4883-a780-7bd335e60443___RS_LB-5258_flipTB_JPG.rf.17f782c4864dec93ff7d5f83bf2bca2e.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\test\images\f6424729-cfe4-4f67-bd16-d4c5c84daaa0___RS_HL-6195_flipTB_JPG.rf.f870dfb6f7a8d890c84ad963e91f0250.jpg,листья без пятен и налета,healthy,3
dataset\test\images\f7416f1d-cd65-4f2e-be3e-ca701e693df5___RS_HL-7920_flipTB_JPG.rf.25b685652671fbf1007f0ade0b14b566.jpg,листья без признаков болезни,healthy,3
dataset\test\images\f7565e18-4946-4049-a1cd-ded7d3c09cef___JR_FrgE_S-2755_90deg_JPG.rf.f30463f55a96a0928780cccc88726065.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\test\images\f795a3d7-2915-447c-9e6f-df1d895f98bc___RS_LB-2792_JPG.rf.29883c99f58a6c76187e1c2a75acc111.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\test\images\f7bbae6e-df8d-4f2a-b8b8-52c94d9bf2b5___RS_LB-3212_flipTB_JPG.rf.4996a3f812bb8ea9443c651358728f3b.jpg,Тёмные пятна с серовато-зелёным ореолом,Late_blight,1
dataset\test\images\f8495284-cd69-428b-adca-ec0e2c29b4c0___Rut__Bact_S-0877_JPG.rf.3d88e9fea494add059d32508e5541bb9.jpg,Небольшие тёмные поражения с жирной поверхностью,Bacterial_spot,0
dataset\test\images\f85173b3-397a-40df-a6d2-e9be7fdaff25___Rutg__Bact_S-2032_JPG.rf.4dc97122204a4c0f9d1be5e2f56d190f.jpg,Небольшие тёмные поражения с жирной поверхностью,Bacterial_spot,0
dataset\test\images\f8a5bc70-61d0-42fa-b82d-9d480b0fbe2a___JR_FrgE_S-3093_JPG.rf.fcd23facc2b68fa77bf6b5110d26e231.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\test\images\f926e3c1-74bb-4397-85ca-725a54dfaf49___RS_LB-3053_180deg_JPG.rf.16c9a1dc1df57ded45c55ca8bc94487f.jpg,Поражения с бледно-зелёной зоной вокруг пятен,Late_blight,1
dataset\test\images\f9368405-e343-4423-8288-9b7112352b16___RS_HL-5833_JPG.rf.5b2117e056f7877ba0e8087820c53a92.jpg,листья без признаков болезни,healthy,3
dataset\test\images\f93b9fc8-469b-4a2f-8c0b-ca3d1a093185___RS_LB-3870_flipTB_JPG.rf.0db91d615c25bd8cf081054b5880eaff.jpg,Листья с тёмными зонами и пушистым белым покрытием,Late_blight,1
dataset\test\images\f964b423-2146-4523-9f71-d7937c475bf0___RS_LB-3842_180deg_JPG.rf.fc67e65d078518c50ad92a40e5bb553e.jpg,Белёсый налёт плесени на нижней стороне листьев,Late_blight,1
dataset\test\images\f980394d-97fa-49d5-949e-4a121db3128d___Rutg__Bact_S-2142_JPG.rf.191309d971321ded5d660fb638ecc7a3.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\test\images\f995325a-1135-4bde-89a6-121b0fde8c6c___RS_HL-5891_flipTB_JPG.rf.bf920bc064c7f60dec24748ce0151402.jpg,листья без пятен и налета,healthy,3
dataset\test\images\fa0e7c6f-8f6b-4b9b-9e12-66e976099325___Rutg__Bact_S-1168_JPG.rf.838d01b5239586a550e464f74df23f59.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\test\images\fa6db5ca-4c60-4ab4-8c23-b6bb852eafbe___RS_HL-7809_flipTB_JPG.rf.8b1da3ccb3dee95c9cc3182811ce318a.jpg,равномерный зеленый цвет листа,healthy,3
dataset\test\images\fabf3179-8fba-4551-93fe-28e7f6c0efc3___RS_LB-3269_180deg_JPG.rf.865e9f778eb3add8a1d876ffa0b7bb06.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\test\images\fac07867-acdd-4a19-8be5-987958575af0___RS_HL-5972_flipTB_JPG.rf.d40cfde8e6e6ad5fa0fbad6564806967.jpg,зеленый лист,healthy,3
dataset\test\images\fadceda5-cac1-4e4f-b7a0-77439225ee44___Rutg__Bact_S-1198_JPG.rf.5ee22e0078372658d207dd6ace15922f.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\test\images\fadd170c-3882-4690-ac91-74831f5fc46d___Rutg__Bact_S-1582_JPG.rf.a1e9899e9777bca30b30c72f0c588d13.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\test\images\faf67766-afc0-4f41-af0b-a3971fe325c7___RS_LB-4777_JPG.rf.818634cea370ce47586145120da8c96f.jpg,"Плесневой налёт, окружающий коричневые участки",Late_blight,1
dataset\test\images\fbdc58af-b7f8-4013-a7b5-0ff97b063f27___Rutg__Bact_S-2153_JPG.rf.9c1d5ab31bc4601b4881b21f56360195.jpg,Небольшие тёмные поражения с жирной поверхностью,Bacterial_spot,0
dataset\test\images\fbe7c9f1-a49b-480f-91bc-a662fc6e11a8___Rutg__Bact_S-2073_JPG.rf.363feaa5cadb12d44256589ef1852ed9.jpg,Коричневато-чёрные отметины с маслянистым блеском,Bacterial_spot,0
dataset\test\images\fbe8fad2-8dff-4bc2-b690-ab60e4d15f5b___Rutg__Bact_S-2064_JPG.rf.1ec1881902af7fa5398986552a3d0f84.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\test\images\fc3fb96c-f661-4e69-ace8-30a6b194f778___Rut__Bact_S-3416_JPG.rf.ee167edfb62a4dc9ea0d6f72fd910f78.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\test\images\fc5f6bd3-bd4e-4a8c-94d1-d46ea92a3941___JR_FrgE_S-3017_JPG.rf.1da08e908e18435ac245c31940401eee.jpg,Тёмные пятна с неровными краями на поверхности листьев,black_rot,2
dataset\test\images\fc67990b-ed27-4b7d-bb92-9a3f2f8f616d___Rut__Bact_S-0822_JPG.rf.0277e9b4facd5e85a0c9720dc24fb0ba.jpg,Чёрные точки с влажным видом на листьях,Bacterial_spot,0
dataset\test\images\fc748621-bd56-4012-a617-9e30df58ecfc___RS_LB-4402_flipTB_JPG.rf.423d2942aa07a1d078bb0bad965d8dd1.jpg,Коричнево-чёрные пятна с расплывчатыми границами,Late_blight,1
dataset\test\images\fc78b122-4c08-4f6e-bd8c-7a37d6a61944___Rut__Bact_S-3426_JPG.rf.1f6c51a10e907d1e3628eb05464de3f9.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\test\images\fc82b9a5-87a3-4af6-8bb8-c578f29dd947___Rutg__Bact_S-1623_JPG.rf.5d007ffbfe57ccd626cbb48b1ced1c14.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\test\images\fccb7798-709c-4817-99f6-ad003bd87cf0___Rut__Bact_S-0758_JPG.rf.88948b3758506a1076fd39d9c89bf9b7.jpg,Небольшие тёмные поражения с жирной поверхностью,Bacterial_spot,0
dataset\test\images\fd11e586-0511-4245-a96f-a892df5d0278___Rut__Bact_S-0944_JPG.rf.f52a4bb3cfd77696e51673e89e60f3c5.jpg,Мелкие чёрные пятна с водянистой текстурой и неровными краями,Bacterial_spot,0
dataset\test\images\fd1caa8c-f2d9-42a8-b90c-036067008d28___Rutg__Bact_S-1114_JPG.rf.b8865b14bcfe15c05b0d49ffdcef60ee.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
dataset\test\images\fd35b750-8672-4801-895f-88a1bab1ac70___RS_HL-7277_JPG.rf.7ec99948c75c85ffa14d772fecd9b51a.jpg,здоровые зеленые листья,healthy,3
dataset\test\images\fd9d1f98-0eaa-494f-a319-d122b258b6e0___Rutg__Bact_S-1256_JPG.rf.edfdd5e1f632616f980b507602a9e28e.jpg,"Маленькие водянистые пятна, темнеющие со временем",Bacterial_spot,0
